"time","temperature_2m_max_c","temperature_2m_min_c","temperature_2m_mean_c","indicator"
2019-09-07,24.8,13.8,18.8,"brooklyn"
2019-09-08,24.8,15.7,20,"brooklyn"
2019-09-09,24.3,17,20.7,"brooklyn"
2019-09-10,23.8,18,21.1,"brooklyn"
2019-09-11,29.8,19.6,24.5,"brooklyn"
2019-09-12,26.5,17.2,22.6,"brooklyn"
2019-09-13,19.8,14.6,17.7,"brooklyn"
2019-09-14,23.1,18.2,21.2,"brooklyn"
2019-09-15,26.5,19.3,22.4,"brooklyn"
2019-09-16,24.8,19.3,21.5,"brooklyn"
2019-09-17,24,15.3,19.4,"brooklyn"
2019-09-18,20.3,13.8,16.9,"brooklyn"
2019-09-19,20.5,10.5,15.4,"brooklyn"
2019-09-20,25.5,12.1,18.3,"brooklyn"
2019-09-21,27.1,15.1,20.3,"brooklyn"
2019-09-22,27.1,15.4,21.9,"brooklyn"
2019-09-23,29.5,21.3,24.8,"brooklyn"
2019-09-24,25.4,16.6,21,"brooklyn"
2019-09-25,24.5,13.4,18.8,"brooklyn"
2019-09-26,25.9,16.3,20.2,"brooklyn"
2019-09-27,22,13.6,18,"brooklyn"
2019-09-28,25.1,17.2,21.4,"brooklyn"
2019-09-29,25.8,17.6,21.5,"brooklyn"
2019-09-30,20.6,16.6,18.3,"brooklyn"
2019-10-01,25.4,17.1,21.4,"brooklyn"
2019-10-02,33.3,17.3,25.1,"brooklyn"
2019-10-03,16.6,12.3,14.8,"brooklyn"
2019-10-04,19,10.6,15.5,"brooklyn"
2019-10-05,14.9,7.4,11.5,"brooklyn"
2019-10-06,21.4,15.4,18.7,"brooklyn"
2019-10-07,25.6,15.8,21.1,"brooklyn"
2019-10-08,18.4,14.1,15.9,"brooklyn"
2019-10-09,14.4,11.2,13,"brooklyn"
2019-10-10,20.8,11.1,15.3,"brooklyn"
2019-10-11,17.4,12,14.4,"brooklyn"
2019-10-12,19.5,11.1,15.1,"brooklyn"
2019-10-13,17.8,10.5,14.6,"brooklyn"
2019-10-14,22,13.3,16.6,"brooklyn"
2019-10-15,16.8,9.4,13.4,"brooklyn"
2019-10-16,18.8,11.3,15.8,"brooklyn"
2019-10-17,13.8,10.2,12.1,"brooklyn"
2019-10-18,15.5,8.2,11.3,"brooklyn"
2019-10-19,15,5,10.2,"brooklyn"
2019-10-20,15.7,6.9,12,"brooklyn"
2019-10-21,18.7,9.7,13.4,"brooklyn"
2019-10-22,17.2,10.9,14.4,"brooklyn"
2019-10-23,18,10.9,15.1,"brooklyn"
2019-10-24,17.2,7.2,12.5,"brooklyn"
2019-10-25,16.3,8.3,13.2,"brooklyn"
2019-10-26,16.5,10.3,13.6,"brooklyn"
2019-10-27,20.9,13.4,16,"brooklyn"
2019-10-28,17.6,11,14.1,"brooklyn"
2019-10-29,16,12.5,14.3,"brooklyn"
2019-10-30,19.2,13.2,16,"brooklyn"
2019-10-31,20.5,15.7,18.6,"brooklyn"
2019-11-01,20.3,6.6,10.2,"brooklyn"
2019-11-02,10.6,3.5,7.8,"brooklyn"
2019-11-03,11.2,4.8,7.9,"brooklyn"
2019-11-04,12.5,3.6,8.9,"brooklyn"
2019-11-05,15.6,8.5,11.9,"brooklyn"
2019-11-06,11.5,6.2,8.6,"brooklyn"
2019-11-07,14.6,5.5,9.9,"brooklyn"
2019-11-08,4.6,-1,2.1,"brooklyn"
2019-11-09,4.8,-3.8,1.2,"brooklyn"
2019-11-10,11.4,1.6,6.2,"brooklyn"
2019-11-11,13.8,4.5,9.9,"brooklyn"
2019-11-12,12.8,-3.3,5,"brooklyn"
2019-11-13,1.1,-4.6,-2.2,"brooklyn"
2019-11-14,6.6,-3.3,1.7,"brooklyn"
2019-11-15,10,0.4,4.8,"brooklyn"
2019-11-16,4,-1.2,1.8,"brooklyn"
2019-11-17,4.7,-2,2.1,"brooklyn"
2019-11-18,4.9,2.8,3.9,"brooklyn"
2019-11-19,10.9,3.6,6.4,"brooklyn"
2019-11-20,7.7,3.3,5.1,"brooklyn"
2019-11-21,10.2,1.4,6.4,"brooklyn"
2019-11-22,11.3,3.2,7.6,"brooklyn"
2019-11-23,6.9,0.2,3.8,"brooklyn"
2019-11-24,8.4,4,6.1,"brooklyn"
2019-11-25,10.5,2.1,6,"brooklyn"
2019-11-26,12.7,2.3,7.5,"brooklyn"
2019-11-27,13.8,3.6,10.1,"brooklyn"
2019-11-28,10.3,2.1,6.9,"brooklyn"
2019-11-29,5.3,-1.2,1.3,"brooklyn"
2019-11-30,5.9,-1.9,1.1,"brooklyn"
2019-12-01,5,-2.8,0.5,"brooklyn"
2019-12-02,3.6,-0.2,1.6,"brooklyn"
2019-12-03,3.3,-1.5,0.4,"brooklyn"
2019-12-04,4.7,-1.7,2.1,"brooklyn"
2019-12-05,5.6,0.7,2.9,"brooklyn"
2019-12-06,9,-1.2,4.2,"brooklyn"
2019-12-07,3,-3.1,0.3,"brooklyn"
2019-12-08,6.3,-4.6,0.5,"brooklyn"
2019-12-09,12.1,4.9,9.4,"brooklyn"
2019-12-10,13.2,5.5,11.4,"brooklyn"
2019-12-11,5.2,-0.4,1.9,"brooklyn"
2019-12-12,1.2,-3.4,-1.3,"brooklyn"
2019-12-13,11.1,-0.3,6.2,"brooklyn"
2019-12-14,13,6.1,10.5,"brooklyn"
2019-12-15,8.5,1.7,5.5,"brooklyn"
2019-12-16,2.2,0.2,1.3,"brooklyn"
2019-12-17,1.8,0.2,0.8,"brooklyn"
2019-12-18,3.8,-4.8,-0.1,"brooklyn"
2019-12-19,-2.7,-8.5,-5.8,"brooklyn"
2019-12-20,1.5,-5.5,-3.2,"brooklyn"
2019-12-21,0.4,-5.7,-2.8,"brooklyn"
2019-12-22,8.1,-3.1,1.2,"brooklyn"
2019-12-23,10.7,0.1,4.6,"brooklyn"
2019-12-24,7.4,-1.1,3.4,"brooklyn"
2019-12-25,6.1,-3.2,1.5,"brooklyn"
2019-12-26,7.8,-1.4,3.7,"brooklyn"
2019-12-27,10.1,6.5,8.1,"brooklyn"
2019-12-28,9,1.7,5.5,"brooklyn"
2019-12-29,5.9,-0.5,3.3,"brooklyn"
2019-12-30,6.2,3.1,4.9,"brooklyn"
2019-12-31,6.4,2.1,4.1,"brooklyn"
2020-01-01,4.5,-0.7,2.3,"brooklyn"
2020-01-02,9,-1.5,3.1,"brooklyn"
2020-01-03,9,3,6.9,"brooklyn"
2020-01-04,10.4,4.7,7.9,"brooklyn"
2020-01-05,5.2,-0.9,2.7,"brooklyn"
2020-01-06,7.8,-0.4,3.2,"brooklyn"
2020-01-07,5.9,0,2.7,"brooklyn"
2020-01-08,5.2,-1.9,1.1,"brooklyn"
2020-01-09,0.4,-4.8,-2,"brooklyn"
2020-01-10,11.7,-0.1,6,"brooklyn"
2020-01-11,16.9,8.4,13.8,"brooklyn"
2020-01-12,18.6,5.9,14.2,"brooklyn"
2020-01-13,9.1,1.5,5.2,"brooklyn"
2020-01-14,7.1,1.4,4.7,"brooklyn"
2020-01-15,9.4,2.6,6.1,"brooklyn"
2020-01-16,8.7,0.9,5.8,"brooklyn"
2020-01-17,0.2,-5.6,-3.3,"brooklyn"
2020-01-18,2.8,-6.1,-2.4,"brooklyn"
2020-01-19,7.2,-1.6,2.9,"brooklyn"
2020-01-20,-0.8,-7,-3.9,"brooklyn"
2020-01-21,1.1,-6.7,-3.5,"brooklyn"
2020-01-22,2.4,-5.2,-1.5,"brooklyn"
2020-01-23,6,-3.9,0.5,"brooklyn"
2020-01-24,8.9,-2.7,3.1,"brooklyn"
2020-01-25,10.1,1.8,5.9,"brooklyn"
2020-01-26,7.8,1.3,4.1,"brooklyn"
2020-01-27,7,0.3,3.5,"brooklyn"
2020-01-28,5.7,-0.2,3.1,"brooklyn"
2020-01-29,4.1,-2.5,0.6,"brooklyn"
2020-01-30,1.3,-5.5,-1.6,"brooklyn"
2020-01-31,6.3,-2.2,2.7,"brooklyn"
2020-02-01,5.5,-0.6,2.7,"brooklyn"
2020-02-02,6.2,0.8,2.9,"brooklyn"
2020-02-03,12.4,1.4,6.1,"brooklyn"
2020-02-04,12.8,3.3,7.7,"brooklyn"
2020-02-05,9,3.4,4.8,"brooklyn"
2020-02-06,7.3,2.8,5,"brooklyn"
2020-02-07,14,0.8,5.6,"brooklyn"
2020-02-08,5.1,-2.1,1,"brooklyn"
2020-02-09,6.9,-2.9,2.3,"brooklyn"
2020-02-10,8.7,4.2,5.9,"brooklyn"
2020-02-11,7.7,5.6,6.5,"brooklyn"
2020-02-12,6.6,1.3,4.4,"brooklyn"
2020-02-13,6.6,2.8,4.5,"brooklyn"
2020-02-14,2.8,-7.2,-1.2,"brooklyn"
2020-02-15,-1.7,-9.1,-5.2,"brooklyn"
2020-02-16,7.5,-2.1,2,"brooklyn"
2020-02-17,9.2,-0.2,3.6,"brooklyn"
2020-02-18,8.9,0.7,5,"brooklyn"
2020-02-19,8.1,-0.7,4.8,"brooklyn"
2020-02-20,3.4,-3.3,-0.3,"brooklyn"
2020-02-21,1.2,-6.4,-2.7,"brooklyn"
2020-02-22,8.6,-3.1,2.1,"brooklyn"
2020-02-23,10.9,-2.6,4.2,"brooklyn"
2020-02-24,11.1,-1,5.4,"brooklyn"
2020-02-25,9.9,4.8,7.4,"brooklyn"
2020-02-26,9.9,5.4,7.2,"brooklyn"
2020-02-27,9,-0.9,4.3,"brooklyn"
2020-02-28,4.9,-2.3,0.8,"brooklyn"
2020-02-29,2.6,-3.9,-1.1,"brooklyn"
2020-03-01,6.7,-4.5,0.2,"brooklyn"
2020-03-02,11.4,-0.6,6.9,"brooklyn"
2020-03-03,12.1,6.5,9.2,"brooklyn"
2020-03-04,13.2,5.4,8.6,"brooklyn"
2020-03-05,9.6,1.6,5.3,"brooklyn"
2020-03-06,8.2,1.4,4.4,"brooklyn"
2020-03-07,8.2,0.8,3.6,"brooklyn"
2020-03-08,13.5,-1.5,5.7,"brooklyn"
2020-03-09,19.1,4.3,11.3,"brooklyn"
2020-03-10,15.8,9.1,12.7,"brooklyn"
2020-03-11,11.9,3.1,7.9,"brooklyn"
2020-03-12,8.4,2.1,5.9,"brooklyn"
2020-03-13,19.8,7.4,12.7,"brooklyn"
2020-03-14,12.6,4.3,8.4,"brooklyn"
2020-03-15,11,3.1,6.6,"brooklyn"
2020-03-16,5.9,-1.7,3,"brooklyn"
2020-03-17,12.3,4.2,7.4,"brooklyn"
2020-03-18,9.5,1.1,6.3,"brooklyn"
2020-03-19,12.6,5.2,8.6,"brooklyn"
2020-03-20,23.4,7.5,15,"brooklyn"
2020-03-21,16.2,3.6,8,"brooklyn"
2020-03-22,5.6,0,2.6,"brooklyn"
2020-03-23,6.8,2.2,3.5,"brooklyn"
2020-03-24,13.6,1.1,6.4,"brooklyn"
2020-03-25,7.9,3.2,5.5,"brooklyn"
2020-03-26,11.8,0.8,6.2,"brooklyn"
2020-03-27,18.1,7.7,11.8,"brooklyn"
2020-03-28,10.1,5.9,8.2,"brooklyn"
2020-03-29,12.5,7.3,9.4,"brooklyn"
2020-03-30,10.9,4.2,7.3,"brooklyn"
2020-03-31,8,4.5,5.8,"brooklyn"
2020-04-01,12.5,2.4,6.9,"brooklyn"
2020-04-02,13.7,2.7,8.5,"brooklyn"
2020-04-03,10,5.9,8.2,"brooklyn"
2020-04-04,13.5,7,9.3,"brooklyn"
2020-04-05,14.5,5.6,10,"brooklyn"
2020-04-06,16.9,7.6,11.5,"brooklyn"
2020-04-07,15.9,7.2,11.3,"brooklyn"
2020-04-08,18.8,8.2,12.5,"brooklyn"
2020-04-09,16.4,6.4,9.9,"brooklyn"
2020-04-10,9.7,3.7,6.4,"brooklyn"
2020-04-11,11.3,2.4,6.9,"brooklyn"
2020-04-12,14.3,2.1,9.5,"brooklyn"
2020-04-13,18.3,11.8,14.6,"brooklyn"
2020-04-14,13.3,6.4,9.9,"brooklyn"
2020-04-15,11.2,4.8,7.4,"brooklyn"
2020-04-16,8.8,3,6.4,"brooklyn"
2020-04-17,10.4,0.2,5.4,"brooklyn"
2020-04-18,8.8,3.8,6.4,"brooklyn"
2020-04-19,15.3,2.4,9.3,"brooklyn"
2020-04-20,11.9,6.8,9.3,"brooklyn"
2020-04-21,13.9,4.5,9,"brooklyn"
2020-04-22,9.6,1,5.1,"brooklyn"
2020-04-23,9.3,1.1,5.5,"brooklyn"
2020-04-24,9.1,5.8,7.5,"brooklyn"
2020-04-25,15.6,2.8,9.2,"brooklyn"
2020-04-26,9.9,5.8,8.1,"brooklyn"
2020-04-27,8.2,4.6,6.3,"brooklyn"
2020-04-28,17.4,2.7,9.2,"brooklyn"
2020-04-29,13,5.7,9.4,"brooklyn"
2020-04-30,15.1,10.3,12.9,"brooklyn"
2020-05-01,18.2,10.9,14,"brooklyn"
2020-05-02,21.3,9,15.3,"brooklyn"
2020-05-03,24.6,11.2,17.8,"brooklyn"
2020-05-04,20.6,8.8,15,"brooklyn"
2020-05-05,15.2,6.9,10.7,"brooklyn"
2020-05-06,11.5,6.6,8.8,"brooklyn"
2020-05-07,17.3,5.7,11.8,"brooklyn"
2020-05-08,11.2,5.9,8.6,"brooklyn"
2020-05-09,8.3,0.9,4.8,"brooklyn"
2020-05-10,15.7,3.2,9.9,"brooklyn"
2020-05-11,14.5,6.3,10.4,"brooklyn"
2020-05-12,14.7,5.1,9.5,"brooklyn"
2020-05-13,15.6,3,9.6,"brooklyn"
2020-05-14,15.4,4.1,11.5,"brooklyn"
2020-05-15,26.2,12.6,20.2,"brooklyn"
2020-05-16,23.1,13.9,18.8,"brooklyn"
2020-05-17,15.5,10.3,12.8,"brooklyn"
2020-05-18,19.2,10,14.6,"brooklyn"
2020-05-19,18.4,10.4,14,"brooklyn"
2020-05-20,16.6,7.8,12,"brooklyn"
2020-05-21,14.8,5.8,11.2,"brooklyn"
2020-05-22,20.7,12.2,16.1,"brooklyn"
2020-05-23,19.5,12.1,15.9,"brooklyn"
2020-05-24,17.5,10.2,13.6,"brooklyn"
2020-05-25,18.8,12.3,14.9,"brooklyn"
2020-05-26,20.3,12.4,16.2,"brooklyn"
2020-05-27,20.6,14.5,16.8,"brooklyn"
2020-05-28,21.4,15.5,18,"brooklyn"
2020-05-29,23.1,17.5,20.2,"brooklyn"
2020-05-30,26.4,18.9,22.3,"brooklyn"
2020-05-31,20.7,12.8,16.5,"brooklyn"
2020-06-01,19.9,9.5,15.2,"brooklyn"
2020-06-02,22.2,12.8,17.9,"brooklyn"
2020-06-03,29.5,15.1,21.7,"brooklyn"
2020-06-04,27.9,17.7,22.2,"brooklyn"
2020-06-05,24.9,19.2,21.1,"brooklyn"
2020-06-06,29.4,20.2,24.2,"brooklyn"
2020-06-07,24.9,16.1,19.9,"brooklyn"
2020-06-08,24.8,14,19.1,"brooklyn"
2020-06-09,28.4,14.8,22.4,"brooklyn"
2020-06-10,25.4,19.4,22.3,"brooklyn"
2020-06-11,26.9,21.3,23,"brooklyn"
2020-06-12,28.7,19.1,23.4,"brooklyn"
2020-06-13,23.3,15.3,19,"brooklyn"
2020-06-14,21.3,12.1,16.6,"brooklyn"
2020-06-15,22.3,13.8,17.6,"brooklyn"
2020-06-16,23.6,13.9,18.3,"brooklyn"
2020-06-17,24,14.1,18.6,"brooklyn"
2020-06-18,22.7,17.4,19.5,"brooklyn"
2020-06-19,23.8,18.3,20.6,"brooklyn"
